Latitude,Longitude,Date,PDSI
38.424016,-121.006635,2020-10-04,-2.239999771118164
37.821737,-122.104314,2020-10-11,-2.4600000381469727
37.98337,-120.64541,2020-10-13,-1.3199996948242188
39.4935,-123.3965,2020-09-07,-2.890000343322754
40.53927,-122.56656,2020-09-27,-2.489999771118164
34.014728,-117.138078,2020-10-15,0.9600000381469727
34.563,-118.4,2020-09-28,0.9099998474121094
38.659387,-120.964726,2020-10-18,-1.8199996948242188
39.51694,-121.54475,2020-10-22,-2.810000419616699
40.55823,-123.88658,2020-10-23,-1.4099998474121094
40.47646,-122.18102,2020-10-25,-2.1700000762939453
40.38869,-122.39033,2020-10-25,-2.2899999618530273
34.03343,-117.51476,2020-11-01,0.6000003814697266
38.56184,-122.37828,2020-10-23,-3.060000419616699
38.99,-120.394,2020-09-08,-1.5399999618530273
39.009454,-120.488892,2020-10-26,-2.810000419616699
37.135474,-119.027309,2020-09-12,-1.7100000381469727
34.160265,-117.910498,2020-08-13,0.9899997711181641
40.773,-120.536,2020-08-26,-1.0399999618530273
35.4335197,-120.1243296,2020-08-25,-0.5399999618530273
39.276,-123.013667,2020-08-18,-3.3000001907348633
34.438759,-118.758965,2020-08-17,-0.010000228881835938
36.90933,-119.2439,2020-08-04,-2.75
34.51853,-118.59699,2020-08-01,0.619999885559082
40.34659,-121.6415,2020-08-01,-1.2799997329711914
34.17363,-117.889503,2020-07-30,1.8299999237060547
41.699,-121.477,2020-07-24,-3.2899999618530273
37.813779,-120.312565,2020-08-20,-1.489999771118164
39.776,-122.673,2020-08-16,-3.2799997329711914
34.08056,-116.98669,2020-09-05,0.9799995422363281
41.591948,-120.374514,2020-12-03,-2.4600000381469727
33.773754,-117.051463,2020-12-03,1.3199996948242188
34.146195,-117.778561,2020-11-06,-1.0299997329711914
40.41486,-122.342,2020-10-25,-2.229999542236328
33.893351,-117.62109,2020-12-01,-1.140000343322754
41.4435,-120.87054,2020-11-17,-3.359999656677246
33.743842,-117.674967,2020-12-02,-1.010000228881836
37.25086,-119.51982,2021-01-19,-3.3000001907348633
37.18259,-122.28823,2021-01-18,-4.010000228881836
37.08931,-122.10509,2021-01-19,-3.369999885559082
34.20955,-118.83967,2021-01-14,-2.270000457763672
33.52871,-116.10723,2021-01-19,-2.2799997329711914
37.18381,-122.13372,2021-01-19,-3.380000114440918
36.98767,-121.83627,2021-01-19,-2.2200002670288086
35.5819816117628,-117.591073443333,2021-03-14,-3.0699996948242188
40.6758842,-122.0536419,2021-04-01,-3.359999656677246
32.958961,-116.582369,2021-04-12,-1.630000114440918
38.99914,-123.35838,2021-04-18,-4.439999580383301
38.8843712846835,-122.517715553264,2021-04-29,-5.25
38.223179,-120.856628,2021-04-29,-3.979999542236328
33.86972,-117.044072,2021-05-05,-2.6000003814697266
33.532246,-116.767011,2021-05-04,-2.939999580383301
38.9743823,-121.5896697,2021-04-19,-6.100000381469727
34.449686,-118.616276,2021-04-28,-3.689999580383301
38.03106,-120.85258,2021-05-08,-3.890000343322754
39.2510745,-121.361339,2021-05-12,-5.079999923706055
38.773294,-121.034998,2021-05-01,-4.210000038146973
38.28328,-121.45965,2021-05-08,-6.729999542236328
37.560209,-120.419624,2021-05-14,-5.020000457763672
41.1849445,-123.6986222,2020-07-20,-1.0799999237060547
34.454231,-117.663815,2021-05-12,-3.4600000381469727
34.7591895,-118.5044868,2021-05-20,-4.0
40.971612,-120.094517,2021-05-14,-3.310000419616699
33.965596,-117.471517,2021-05-24,-3.510000228881836
37.45646,-120.00392,2021-05-27,-4.130000114440918
34.079046,-118.558938,2021-05-14,-3.489999771118164
36.862017253092894,-119.348412180029,2021-05-31,-5.439999580383301
37.1619216,-119.5166045,2021-05-31,-4.789999961853027
37.2448494401916,-119.860478362096,2021-06-06,-4.159999847412109
38.899722,-122.238889,2021-06-09,-8.0
33.3157115652491,-117.34832277422,2021-06-09,-2.979999542236328
34.3832472034404,-117.418354641222,2021-06-09,-3.140000343322754
39.1956433,-121.3587065,2021-06-13,-5.529999732971191
37.24042,-121.76309,2021-06-14,-5.090000152587891
38.3046414,-120.9608439,2021-06-13,-6.010000228881836
39.181047,-121.450982,2020-10-07,-3.1800003051757812
38.79988,-121.01273,2021-06-16,-4.920000076293945
33.67127,-116.94956,2021-06-15,-3.060000419616699
39.77144,-121.76629,2021-06-17,-5.960000038146973
36.47887,-119.10788,2021-06-18,-5.399999618530273
40.61468,-122.49164,2021-06-15,-5.109999656677246
33.5812044,-116.4518615,2021-06-13,-3.1499996185302734
38.728881,-121.39247,2021-06-21,-6.960000038146973
37.118582,-121.584194,2021-06-25,-5.050000190734863
33.337282,-117.095858,2021-06-23,-3.1499996185302734
38.659971,-120.876096,2021-06-26,-4.800000190734863
35.442533,-118.793912,2021-06-26,-4.520000457763672
40.10806,-122.16025,2021-06-15,-6.930000305175781
41.562302,-120.497502,2021-06-24,-5.100000381469727
33.740058,-117.050236,2021-06-28,-2.939999580383301
36.932,-119.735,2021-06-27,-4.989999771118164
41.917209,-122.374848,2021-06-28,-5.680000305175781
36.10007,-119.017899,2021-07-03,-4.710000038146973
36.802809,-119.393795,2021-07-04,-5.260000228881836
34.919,-118.891,2021-06-27,-4.279999732971191
39.253647,-123.224377,2021-07-07,-6.479999542236328
37.865193,-121.667665,2021-07-11,-6.670000076293945
40.039,-121.406,2021-06-27,-4.970000267028809
37.028657668133,-119.254844094822,2021-06-30,-5.039999961853027
36.151231,-121.558858,2021-06-18,-4.5
36.03887,-118.76857,2021-06-18,-4.739999771118164
34.20849,-117.280416,2021-06-28,-3.510000228881836
34.808751,-118.87933,2021-07-04,-4.369999885559082
38.0975072,-122.7418335,2021-07-14,-5.970000267028809
41.25272,-121.82403,2021-07-11,-5.649999618530273
41.80728,-120.638464,2021-07-05,-5.289999961853027
41.665191,-122.054254,2021-06-28,-7.369999885559082
32.578481,-116.634023,2021-07-15,-2.5500001907348633
40.1703,-122.64768,2021-07-14,-5.479999542236328
37.350823,-119.869785,2021-07-11,-4.609999656677246
40.860525,-122.348956,2021-06-30,-5.380000114440918
39.999396,-122.55195,2021-07-17,-6.159999847412109
33.889516,-117.070814,2021-07-20,-2.729999542236328
39.383922,-121.24684,2021-07-20,-5.350000381469727
40.86955,-120.45187,2021-07-18,-3.9600000381469727
41.28523,-121.77593,2021-07-09,-6.260000228881836
32.82731,-116.6253,2021-07-10,-2.2899999618530273
37.8024,-118.8745,2021-07-12,-3.7799997329711914
38.4504695,-119.7512546,2021-06-25,-4.640000343322754
35.65927,-120.560856,2021-07-31,-3.25
40.466364,-122.482826,2021-08-01,-6.819999694824219
34.7479248,-118.8217926,2021-07-31,-3.75
40.604986,-122.506112,2021-08-04,-7.800000190734863
41.034362,-121.89008,2021-08-07,-6.310000419616699
38.250596,-122.727542,2021-08-13,-6.590000152587891
38.826123,-122.581257,2021-08-13,-6.090000152587891
34.23604,-117.65989,2021-08-03,-3.0299997329711914
36.199833,-118.722167,2021-07-26,-5.170000076293945
35.41153,-118.46461,2021-07-20,-4.060000419616699
40.183504,-120.8468224,2021-07-29,-5.050000190734863
38.054116,-120.867498,2021-07-30,-4.279999732971191
34.85178,-118.81448,2021-07-11,-4.329999923706055
41.68499,-121.53946,2021-08-06,-6.600000381469727
39.834099,-123.637032,2021-08-14,-5.649999618530273
39.403918,-121.30845,2021-08-11,-5.050000190734863
40.616416,-122.514391,2021-08-25,-8.149999618530273
33.474823,-116.659688,2021-08-24,-2.6499996185302734
33.918089,-116.877776,2021-08-25,-2.2200002670288086
39.216752,-121.040771,2021-08-25,-5.5
34.25145,-117.4546,2021-08-28,-2.4200000762939453
41.459,-122.329,2021-06-24,-6.729999542236328
37.962933,-120.402221,2021-08-26,-4.479999542236328
38.0591827,-122.6131992,2021-09-01,-4.979999542236328
38.038795,-120.454797,2021-08-25,-5.289999961853027
38.529123,-120.731748,2021-09-05,-4.369999885559082
41.03877,-123.52733,2021-08-30,-4.550000190734863
34.6776,-120.09009,2021-09-06,-3.119999885559082
36.476664,-121.224797,2021-07-28,-3.8999996185302734
40.8652,-123.6744,2021-08-29,-4.5
33.484721,-117.39309,2021-08-28,-2.609999656677246
39.16338,-122.916,2021-06-17,-5.909999847412109
38.921239,-121.036613,2021-09-05,-4.170000076293945
38.928133,-122.601395,2021-08-18,-6.909999847412109
36.89365,-119.792528,2021-09-19,-3.9200000762939453
36.268,-118.555,2021-08-16,-4.279999732971191
34.569383,-118.688821,2021-09-11,-3.369999885559082
39.232362,-123.202039,2021-09-12,-8.520000457763672
38.269863,-122.416983,2021-09-22,-6.090000152587891
34.164501,-117.333215,2021-09-22,-2.380000114440918
39.83203,-120.3415,2021-07-04,-5.810000419616699
40.729811,-122.320243,2021-09-22,-4.779999732971191
34.665169,-118.760816,2021-09-17,-3.890000343322754
40.649917,-123.02375,2021-10-05,-4.270000457763672
35.983649,-119.960099,2021-10-11,-2.510000228881836
40.287225,-122.436754,2021-10-11,-4.670000076293945
38.170366,-122.241128,2021-10-11,-5.439999580383301
41.862388,-120.358206,2021-10-15,-4.529999732971191
33.380079,-117.111157,2021-09-05,-2.0699996948242188
37.013464,-121.752106,2021-10-15,-3.510000228881836
37.62879,-121.52692,2021-10-24,-4.720000267028809
38.6280042,-119.8591887,2021-07-04,-4.430000305175781
36.058,-118.625,2021-09-09,-4.539999961853027
35.674926,-118.501515,2021-08-18,-4.199999809265137
34.553,-120.136,2021-10-11,-2.619999885559082
36.567,-118.811,2021-09-10,-4.479999542236328
40.74,-120.24,2021-06-30,-3.2200002670288086
36.396461,-121.880533,2022-01-21,-1.8500003814697266
33.558085,-117.805666,2022-02-10,-1.6800003051757812
37.369355,-118.371813,2022-02-16,1.6499996185302734
38.46234,-123.015106,2022-03-01,3.700000762939453
41.4455854,-122.3685584,2022-03-12,-4.829999923706055
40.67671,-122.4073,2022-03-04,-1.2200002670288086
41.9525087,-121.9015432,2022-03-12,-4.899999618530273
34.4687419,-120.2770391,2022-03-12,-1.239999771118164
41.234712,-121.692093,2022-03-25,-3.9300003051757812
33.6769121,-117.5181037,2022-03-02,-1.4399995803833008
33.525345,-116.099728,2022-03-26,-3.5299997329711914
40.44412,-122.690559,2022-04-27,-3.2799997329711914
33.510716,-115.916687,2022-04-30,-3.5399999618530273
34.018021,-117.462367,2022-05-06,-3.390000343322754
38.824462,-122.049621,2022-05-20,-4.579999923706055
38.015611,-121.998735,2022-05-20,-2.5500001907348633
38.8733747,-123.6641833,2022-05-20,
34.935583,-118.873889,2022-05-19,-4.029999732971191
40.150329,-122.275649,2022-05-24,-5.300000190734863
35.0155237,-120.3564497,2022-05-24,-3.810000419616699
34.090619,-116.447636,2022-05-26,-3.390000343322754
39.2333948,-122.0246463,2022-05-24,-5.890000343322754
35.199501,-118.721683,2022-06-03,-4.659999847412109
38.370078,-122.270417,2022-05-31,-3.1700000762939453
34.010838,-114.484173,2022-05-26,-3.810000419616699
35.72373,-120.56019,2022-06-06,-3.5799999237060547
37.895892,-121.696808,2022-06-09,-3.359999656677246
39.385829,-121.431372,2022-06-09,-2.5699996948242188
32.8134303,-116.5882585,2022-06-12,-2.8199996948242188
39.319804,-121.392285,2022-06-11,-2.5799999237060547
32.614832,-116.737119,2022-06-13,-2.9200000762939453
40.00919,-122.45621,2022-06-13,-5.5
34.355593,-117.61508,2022-06-12,-3.0500001907348633
40.05,-121.776,2022-06-10,-2.3299999237060547
32.567333,-116.750667,2022-06-21,-3.1599998474121094
39.37879,-121.68694,2022-06-22,-5.420000076293945
38.42619,-121.97785,2022-06-23,-4.090000152587891
38.42619,-121.97785,2022-06-23,-4.090000152587891
37.97689,-121.908735,2022-06-24,-3.2200002670288086
37.365652,-121.556086,2022-06-23,-4.140000343322754
38.046255,-122.191103,2022-06-23,-3.810000419616699
38.323263,-122.796221,2022-06-27,-2.729999542236328
37.459222,-122.27742,2022-06-21,-3.880000114440918
34.936618,-118.889446,2022-06-22,-4.060000419616699
38.163521,-122.574563,2022-06-27,-3.25
39.713372,-122.55002,2022-06-28,-5.430000305175781
41.317476,-122.359698,2022-06-26,-3.729999542236328
33.968307,-117.462524,2022-06-25,-3.130000114440918
39.524038,-121.650851,2022-06-30,-4.159999847412109
37.642217,-121.903018,2022-06-23,-3.9499998092651367
35.136141,-120.437395,2022-06-28,-3.6599998474121094
39.480813,-121.366789,2022-06-30,-1.1700000762939453
32.79106,-115.71861,2022-06-29,-2.8000001907348633
39.8166571,-123.2055576,2022-07-05,-3.380000114440918
39.42972,-121.430071,2022-07-04,-2.0399999618530273
37.013878,-119.576797,2022-07-01,-4.390000343322754
35.8640822,-120.819059,2022-07-04,-3.060000419616699
39.020051,-121.344587,2022-07-09,-5.229999542236328
39.300253,-121.372749,2022-07-08,-2.2799997329711914
39.319145,-121.192271,2022-06-28,-2.5900001525878906
38.0936839,-122.1347757,2022-07-13,-3.739999771118164
32.7947379,-116.8460273,2022-07-12,-3.060000419616699
38.5570067,-121.1183895,2022-07-14,-2.9099998474121094
38.9848309,-121.340201,2022-07-17,-4.619999885559082
34.31267,-117.34635,2022-06-06,-1.9700002670288086
40.010233,-122.433855,2022-07-16,-5.310000419616699
39.90557,-123.598273,2022-07-17,2.9300003051757812
40.4411992,-122.3182313,2022-07-14,-5.300000190734863
32.6077664,-116.6077664,2022-07-17,-2.6999998092651367
37.719206,-121.656106,2022-07-19,-4.050000190734863
37.935092,-120.4422218,2022-07-21,-4.010000228881836
39.058043,-123.33756,2022-07-19,-2.270000457763672
36.8927679,-121.604728,2022-07-21,-4.409999847412109
39.314076,-121.27693,2022-07-18,-1.7100000381469727
33.0819687,-116.7626279,2022-07-27,-2.989999771118164
34.312437,-117.3463886,2022-07-29,-1.6899995803833008
36.6760553,-119.1902259,2022-07-31,-4.369999885559082
39.323167,-121.304167,2022-07-27,-3.8199996948242188
37.84349,-120.50806,2022-08-03,-3.260000228881836
41.5734543,-123.0213226,2022-07-30,-3.5699996948242188
37.499,-119.614,2022-07-07,-3.0500001907348633
36.378236,-118.853671,2022-08-02,-4.390000343322754
41.640867,-122.988315,2022-07-31,-4.010000228881836
34.765322,-118.732882,2022-08-10,-3.3199996948242188
41.060445,-121.211449,2022-08-08,-2.7100000381469727
41.9708541,-122.7825581,2022-08-04,-2.869999885559082
41.6430162,-123.1193265,2022-07-30,-2.9200000762939453
37.70049,-121.97822,2022-08-15,-2.6700000762939453
35.5745007,-118.4125811,2022-07-30,-3.689999580383301
35.2882644,-118.6292243,2022-08-14,-3.3500003814697266
38.9494,-122.6556,2022-08-20,-4.680000305175781
36.17768,-118.71829,2022-08-15,-4.609999656677246
39.2805,-121.1329,2022-08-20,-1.869999885559082
39.04941,-120.9526,2022-08-15,-1.6499996185302734
41.4626,-123.9477,2022-08-29,2.5699996948242188
39.0543,-121.1103,2022-08-27,-2.020000457763672
34.48202,-118.60811,2022-08-17,-2.8199996948242188
40.5336,-122.3975,2022-09-01,-4.439999580383301
41.4672,-123.9277,2022-08-29,2.5699996948242188
38.0182816,-120.7489517,2022-09-02,-3.2899999618530273
37.968,-120.4013,2022-09-01,-3.5900001525878906
32.612181,-116.707395,2022-08-31,-2.609999656677246
33.432924,-117.246996,2022-09-04,-2.9300003051757812
33.064629,-116.811345,2022-09-05,-2.869999885559082
35.580125,-121.012313,2022-09-06,-3.369999885559082
34.5255,-118.6479,2022-08-31,-2.770000457763672
34.2026,-117.8608,2022-08-29,-2.1700000762939453
39.3669,-123.3159,2022-09-01,-1.1000003814697266
33.59823,-116.23339,2022-06-04,-3.2100000381469727
37.080478,-119.485927,2022-09-06,-3.520000457763672
37.21945,-119.50881,2022-09-07,-3.489999771118164
41.8739166,-121.839853,2022-09-07,-3.979999542236328
39.1252,-120.816083,2022-09-06,-1.3100004196166992
40.44109,-121.81822,2022-09-09,-2.75
39.9929,-121.2122,2022-09-17,-1.3199996948242188
39.1902,-120.8266,2022-09-13,-1.5799999237060547
41.459009,-122.627469,2022-09-02,-3.689999580383301
41.4303,-122.3852,2022-09-02,-5.460000038146973
41.4987,-122.3414,2022-09-27,-4.010000228881836
34.99432,-119.185309,2021-01-19,-2.3299999237060547
35.932852,-120.854096,2021-05-30,-1.630000114440918
32.987532,-116.443391,2021-05-02,-3.2100000381469727
39.85479,-121.91936,2021-05-08,-6.229999542236328
39.084872,-121.333346,2021-06-08,-7.610000133514404
34.186147,-117.440263,2021-08-25,-2.6800003051757812
36.59717,-118.20355,2021-06-18,-3.0799999237060547
36.03223,-118.85799,2021-06-18,-4.300000190734863
39.08805,-121.01468,2021-08-04,-5.039999961853027
41.5289901,-121.9154934,2021-08-01,-6.159999847412109
40.752,-123.337,2021-07-30,-5.5
39.871306,-121.389439,2021-07-13,-5.600000381469727
41.389,-123.057,2021-07-30,-5.159999847412109
34.177,-116.882,2022-09-06,-2.140000343322754
38.07741,-120.72958,2020-06-16,-0.9300003051757812
37.034839,-121.501532,2020-07-05,-1.7799997329711914
39.8174372,-123.2111007,2020-08-18,-3.560000419616699
33.73614,-117.65719,2020-10-26,1.4699993133544922
33.877257,-117.675067,2020-10-26,0.7100000381469727
38.824371,-121.390862,2020-06-01,-2.439999580383301
35.35146,-120.00521,2020-06-10,-0.05000019073486328
34.29475,-119.17808,2020-06-10,-0.029999732971191406
36.3011,-120.92925,2020-06-16,-1.2700004577636719
35.9789,-120.87858,2020-06-22,-0.5299997329711914
35.310132,-118.702732,2020-07-01,-0.8999996185302734
36.9678542,-119.9252132,2020-07-02,-2.0900001525878906
37.166733,-121.567505,2020-07-04,-1.890000343322754
35.351065,-120.00485,2020-07-05,-0.630000114440918
36.653,-121.04401,2020-07-15,-1.3199996948242188
40.462621,-122.792645,2020-07-19,-2.8400001525878906
41.11037,-120.923293,2020-07-20,-2.25
35.35146,-120.00521,2020-07-28,-0.75
38.40329,-121.17197,2020-07-29,-3.5399999618530273
35.43128,-120.47346,2020-08-01,1.1100006103515625
35.61521,-120.40457,2020-08-04,-1.369999885559082
35.472114,-120.856731,2020-08-15,-1.6999998092651367
37.17162,-122.22275,2020-08-16,-2.3500003814697266
40.09571,-122.4393,2020-08-17,-3.109999656677246
38.48193,-122.14864,2020-08-17,-3.7200002670288086
39.29241,-121.100352,2020-08-17,-1.4600000381469727
36.4463,-121.68181,2020-08-18,-1.3299999237060547
38.027921,-120.763258,2020-08-18,-1.5399999618530273
37.08053,-119.88673,2020-08-30,-1.9499998092651367
39.3637,-121.32361,2020-09-09,-1.7700004577636719
33.88831,-116.68386,2020-09-17,1.4599990844726562
38.56295,-122.49745,2020-09-27,-2.989999771118164
33.764357,-117.374419,2020-09-29,2.4200000762939453
33.93244,-117.03459,2020-12-13,0.6899995803833008
33.528469,-117.273157,2019-09-04,1.4300003051757812
39.45296,-121.412619,2019-09-07,1.3999996185302734
40.00171,-122.25421,2019-10-27,2.260000228881836
33.985972,-117.414111,2019-10-31,1.4799995422363281
40.036379,-122.637837,2019-11-03,0.6099996566772461
35.6311111,-120.2691666,2019-07-08,1.6700000762939453
35.908333,-120.984167,2019-07-29,1.9099998474121094
37.908362,-121.872941,2019-08-03,2.6200008392333984
37.532028,-120.208019,2019-08-15,2.049999237060547
40.12,-122.64,2019-09-05,1.4300003051757812
33.4853,-117.043723,2019-09-14,2.6000003814697266
38.751648,-121.432636,2019-09-20,2.440000534057617
34.282179,-118.803389,2019-10-30,-0.5299997329711914
34.01778,-117.4625,2019-10-31,0.9499998092651367
38.838992,-121.325842,2019-11-25,0.880000114440918
37.19147,-119.261175,2020-09-04,-1.5200004577636719
37.439437,-121.30435,2020-08-16,-2.3500003814697266
38.42623,-120.95408,2018-07-06,-0.039999961853027344
39.04786,-123.11971,2018-07-27,-1.5200004577636719
39.243283,-123.103367,2018-07-27,-1.7899999618530273
34.235,-118.70128,2018-11-08,-2.380000114440918
39.8134,-121.4347,2018-11-08,-2.270000457763672
39.0674,-122.59848,2018-06-23,-2.109999656677246
40.316137,-120.45053,2018-06-27,6.510000228881836
38.052055,-120.945482,2018-06-29,-1.859999656677246
38.80583,-122.18183,2018-06-30,-3.640000343322754
34.22685,-118.93444,2018-11-08,-2.239999771118164
40.65428,-122.62357,2018-07-23,-2.9200000762939453
39.24549,-121.12792,2017-10-08,1.3299999237060547
38.4041,-122.5209,2017-10-09,1.0300006866455078
39.24873,-123.16635,2017-10-08,1.489999771118164
38.39206,-122.24367,2017-10-09,1.1800003051757812
34.41521,-119.09124,2017-12-04,-2.5399999618530273
38.4994,-122.1145,2015-07-22,-3.489999771118164
38.32974,-120.70418,2015-09-09,-2.640000343322754
38.5691,-120.7819,2014-07-25,-3.189999580383301
39.00591,-120.7447,2022-09-06,-0.8999996185302734
41.833813,-122.894782,2022-07-29,-3.0799999237060547
37.38939,-118.50091,2022-10-23,2.1299991607666016
34.5025,-119.785,2019-11-25,-1.0699996948242188
37.481701,-120.02107,2022-07-18,-3.5799999237060547
38.586,-120.537833,2021-08-14,-5.460000038146973
